spp,act,pass,float,obsn,obst1,n3,seq
44713,37843,44713,0,4,334325,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOA
44713,43673,44713,0,2,334325,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOA
44713,44713,44713,0,2,334325,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOA
44713,44829,44713,0,1,334325,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOA
44712,24389,12476,0,1,334317,10,$=?>D$$UBO
44712,12476,44712,0,38,334317,10,$=?>D$$UBO
44711,30272,34444,0,1,334311,0,RIXUVUYGRHJLRWWRE$BLUBO^>C$=?>$$BBLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44710,43660,28268,0,1,334306,38,M%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJRWWRE$BLUBO
44708,37843,3747,0,1,334304,18,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$DBLUBO%}OYHOB
44708,37843,44708,0,16,334304,18,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$DBLUBO%}OYHOB
44708,43673,37843,0,1,334304,18,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$DBLUBO%}OYHOB
44708,44568,44708,0,1,334304,18,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$DBLUBO%}OYHOB
44708,44708,44708,0,3,334304,18,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$DBLUBO%}OYHOB
44707,34444,34444,0,1,334300,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BB?UBOM%}OYHOB
44707,34444,44707,0,1,334300,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BB?UBOM%}OYHOB
44707,45047,34444,0,1,334300,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BB?UBOM%}OYHOB
44706,34444,34444,0,1,334300,62,EWLHWHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44705,34444,43115,0,1,334254,50,RIXUVUYGYRHJLRWWRE$BLUBOS^ZB>C$=?>$BUBO^ZB>C$=?>$$B
44704,43919,37843,0,1,334252,54,HHLUEUW^YJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44704,37843,44704,0,1,334252,54,HHLUEUW^YJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44703,12476,12591,0,1,334238,54,$=?>$$CUBO^B>C$=N?>$$B
44702,44679,44530,0,1,334238,0,UUYGRHJLRWWRE$OYHOBGRHJLRWWRE$OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44700,39981,39981,0,2,334228,62,$=K>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
44699,37843,37843,0,1,334226,54,HHLUEUWIYJRIXVUUYG>HJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44698,44456,44456,0,1,334220,54,HHLUEUWIYJRIXVUUYGRGJLWWRE$BLUBO^B>C$T?>$$CLUBO%}OYHOB
44697,37279,37279,0,1,334217,0,$=?>$$BUAOLUBO%}Y^OB
44696,44671,37843,0,1,334217,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUB^B>C$=?>$$BLUBO%}OYHOHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44696,37843,44696,0,4,334217,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUB^B>C$=?>$$BLUBO%}OYHOHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44696,44873,44696,0,1,334217,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUB^B>C$=?>$$BLUBO%}OYHOHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44694,37843,37843,0,1,334214,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>$=?>$$BLUBO%}OYHOB
44693,37843,37843,0,2,334214,54,HHL=EUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44692,42847,42847,0,1,334207,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUB^B>C$=?>$$BBLUBKOM%}OYHO
44691,12476,12476,0,1,334203,64,$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^B
44690,8625,44635,0,1,334199,97,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^BQC$=N?>$BLUBO%}Y^OB
44689,34444,34444,0,1,334187,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=>$$BBLUBOM%}OYHOB
44689,34444,44689,0,2,334187,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=>$$BBLUBOM%}OYHOB
44688,44131,44131,0,1,334171,24,$BLUBOS^ZB>C$=?>$$B=BO^ZC>C=?>$$BB
44687,39981,39981,0,1,334169,0,C=?>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
44687,43575,39981,0,1,334169,0,C=?>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
44687,39981,43575,0,1,334169,0,C=?>$$BUBO^B>C$=?>$BLUBO%}}Y^OB
44686,37843,43656,0,1,334167,55,HHLUEUWIYIRIXVUUYGRHFJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44685,44451,44452,0,4,334156,50,PBHHLUEUWIYJRIXVUUYGHJLWWRE$BLUBO^B>C$=?>$$BLUB%}OYH
44685,44288,44452,0,9,334156,50,PBHHLUEUWIYJRIXVUUYGHJLWWRE$BLUBO^B>C$=?>$$BLUB%}OYH
44685,44451,44451,0,2,334156,50,PBHHLUEUWIYJRIXVUUYGHJLWWRE$BLUBO^B>C$=?>$$BLUB%}OYH
44685,44288,44685,0,2,334156,50,PBHHLUEUWIYJRIXVUUYGHJLWWRE$BLUBO^B>C$=?>$$BLUB%}OYH
44685,44451,44685,0,4,334156,50,PBHHLUEUWIYJRIXVUUYGHJLWWRE$BLUBO^B>C$=?>$$BLUB%}OYH
44684,42842,42842,0,1,334142,106,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHHHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB%
44683,37843,43673,0,1,334133,55,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$ABLUBO%OYHOB
44683,37843,44683,0,1,334133,55,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$ABLUBO%OYHOB
44681,39981,39981,0,1,334106,62,$=?>$$BUBO^B>C$=?>$BVLUBO%}}Y^OB
44680,43678,43660,0,1,334098,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=G?>$$BBLVBKOM%}OYHO
44679,44530,44643,0,1,334095,0,UUYGRHJLRWWRE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44679,40378,44742,0,3,334095,0,UUYGRHJLRWWRE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44679,44679,44742,0,1,334095,0,UUYGRHJLRWWRE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44678,12476,34917,0,1,334095,39,$=?>C$BP
44677,34444,43295,0,1,334067,62,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM%}PYHO
44676,12476,36259,0,1,334064,63,$=?>$$BUBO^B>C$=N?>$BLVBO%}Y^OB
44676,12476,44676,0,6,334064,63,$=?>$$BUBO^B>C$=N?>$BLVBO%}Y^OB
44676,36259,44676,0,3,334064,63,$=?>$$BUBO^B>C$=N?>$BLVBO%}Y^OB
44675,44357,44357,0,1,334061,130,$=?>$$BUBO^B>C$=N?>$$BLUBO%}YV^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}YV^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44674,37843,44612,0,1,334045,96,$OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB=?>$$BLUBO}OYHOB
44673,43610,3747,0,1,334041,28,YGRHKLRWWRE$BLUBO^ZB>C$=?>$$BAUBOM>C$=?>$$BBLUBOM
44672,37843,37843,0,1,334032,54,HHLUEUWIYJRIXVUUYGRHJLW=WRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44671,37843,37843,0,1,334020,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUB^B>C$=?>$$BLUBO%}OYHOB
44670,37843,37843,0,1,334020,54,HHLUEUWIYJRIXVUUYGRHJLKWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44669,43075,43075,0,1,334014,3,$=?A$$AUBO^B>C
44668,43010,22933,0,1,334012,72,$=?>$$BUBO^B>C$=?>$BLUBOG}}Y^OB$=?R$$BUBO^B>C$=?>$BLUBO%}}Y^OB
44667,34481,12476,0,1,334007,0,$=?>$$BUBOIB>C$=N?>$$BLUBO%}YOB
44667,12476,44667,0,5,334007,0,$=?>$$BUBOIB>C$=N?>$$BLUBO%}YOB
44667,36259,44667,0,3,334007,0,$=?>$$BUBOIB>C$=N?>$$BLUBO%}YOB
44666,43288,43288,0,1,334002,123,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}YHOBEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYGHOB
44665,37843,37843,0,1,333996,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLZUBO^B>C$=?>$$BLUBO%}OYHOB
44663,44161,31489,0,1,333986,0,YGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM%}OYH
44663,44663,31489,0,1,333986,0,YGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>C$=?>$$BLUBKOM%}OYH
44662,42847,42847,0,1,333986,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWE$BLUBO^B>C$=?>$$BBLUBKOM%}OYHO
44660,34444,34444,0,2,333961,62,EWLHHHRLUEUWJYJRIX=VUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44660,34444,44660,0,2,333961,62,EWLHHHRLUEUWJYJRIX=VUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44659,34444,34444,0,1,333958,62,EWLHHHRLUEUWJYJRIXUVUYGRGJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44659,34444,44659,0,35,333958,62,EWLHHHRLUEUWJYJRIXUVUYGRGJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44659,43173,44659,0,1,333958,62,EWLHHHRLUEUWJYJRIXUVUYGRGJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44657,34444,44325,0,1,333955,62,EWLHHHRLUEUWJXJRIXVVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44657,34444,44657,0,4,333955,62,EWLHHHRLUEUWJXJRIXVVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44656,39981,39981,0,2,333932,62,$=?>$$BUBO^B>C$=?>$BLUBO}}Y^OB
44655,43656,43656,0,1,333930,55,HHLEUWIYJRIXVUUYGRHFJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44654,39981,39981,0,1,333926,0,$=?>$$B=BO^BC$=?>$BLUBO%}}Y^OB
44654,39981,44654,0,3,333926,0,$=?>$$B=BO^BC$=?>$BLUBO%}}Y^OB
44652,39981,39981,0,3,333924,62,$=?>D$BUBO^B>C$=?>$BLUBO%}}Y^OB
44651,41465,32025,0,12,333914,0,RHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44651,44651,32025,0,105,333914,0,RHJLRWWSE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44650,12476,12476,0,1,333909,64,$=?>$$BUBP^B>C$=N?>$$BLUBO%}Y^OB
44649,38462,39981,0,1,333905,23,$=?>$$BUBO$=?$$$N?>$DA
44647,34444,43295,0,1,333871,62,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZBC$=?>$$BLUBKOM%}OYHO
44647,34444,44647,0,20,333871,62,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZBC$=?>$$BLUBKOM%}OYHO
44646,12476,43487,0,1,333868,96,$=?>$$BUBOIB>C$=N?>$$BLUBO%}Z^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44646,12476,44646,0,2,333868,96,$=?>$$BUBOIB>C$=N?>$$BLUBO%}Z^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44643,44530,40378,0,1,333837,0,UUYGRHJLRWWRE$OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44643,44679,40378,0,1,333837,0,UUYGRHJLRWWRE$OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44642,40721,40721,0,1,333834,54,HHLUEUWIYJRIXVUUYGRHJ?WWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
44641,37843,43656,0,1,333833,55,HHLUEUWIYJRIXVU=YGRHFJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44641,44476,43656,0,1,333833,55,HHLUEUWIYJRIXVU=YGRHFJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44640,34444,43884,0,1,333833,62,EWLHHHRLUEUWJYJRIXVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}UOYOB
44639,37843,37843,0,1,333827,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$?>$$BLUBO%}OYHOB
44639,37843,44639,0,3,333827,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$?>$$BLUBO%}OYHOB
44637,37843,37843,0,1,333823,54,HHLUEUWIYJR^XVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44636,39981,39981,0,1,333811,62,$=?>$$BUBOHB>C$=?>$BLUBO%}}Y^OB
44635,44553,36259,0,2,333806,0,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^B>C$=N?>$BLUBO%}Y^OB
44635,36259,44635,0,5,333806,0,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^B>C$=N?>$BLUBO%}Y^OB
44635,45088,36259,0,1,333806,0,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^B>C$=N?>$BLUBO%}Y^OB
44633,44616,22933,0,1,333804,0,$=GG$$BUBO^B>C$=?>$BLUBO%O}Y^OB
44632,34444,42245,0,1,333797,50,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C==?>C$BUBO^ZB>GC$=?>$$B
44632,34444,44632,0,2,333797,50,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C==?>C$BUBO^ZB>GC$=?>$$B
44628,37843,40378,0,1,333773,56,UUYGRHJLSWWRE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB
44627,8625,8625,0,1,333769,66,$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^O=B
44624,30272,39141,0,1,333753,0,BLUBOM%}BLUBO^>C$=?>$$B
44623,44311,3747,0,1,333751,34,$=?>$$BUB}^B>CC=N?>$$BLUBO%}}X^OB$
44622,43927,43688,0,1,333747,46,LUBO%}}Y^OBB>C$=?>$BLUBO%}}Y^OB
44621,44607,43115,0,1,333745,1,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>CC=?>$$BBLUBOM%}OYHOBR
44621,44767,44608,0,1,333745,1,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>CC=?>$$BBLUBOM%}OYHOBR
44621,34444,44621,0,1,333745,1,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>CC=?>$$BBLUBOM%}OYHOBR
44620,40378,42423,0,1,333744,34,UUYGRHJLRWWRE$BLUBO^>C$=?>$$BLUBO}^BX>CD=?>$$BLUBO}OYHOB
44618,17756,3747,0,1,333739,0,$=?>$$CUBO^B>C$=N?>$$BLUBO%}}X^OB
44616,39981,39981,0,1,333730,62,$=?>$$BUBO^B>C$=?>$BLUBO%O}Y^OB
44615,34444,34444,0,1,333729,62,EWLHHHRLUEUWJYJRIXUVUYGRHUJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44612,44530,44589,0,1,333694,0,UUYGRHJLRWWRE$OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB=?>$$BLUBO}OYHOB
44609,17807,8625,0,1,333685,0,$=?>$$B=BOBB>CD=N?>$$BLUBO%}}Y^OB
44609,8625,44609,0,6,333685,0,$=?>$$B=BOBB>CD=N?>$$BLUBO%}}Y^OB
44609,39981,44609,0,8,333685,0,$=?>$$B=BOBB>CD=N?>$$BLUBO%}}Y^OB
44608,34444,43115,0,1,333660,50,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$AUBO^ZB>C$=?>$$B
44608,34444,44608,0,96,333660,50,RIXUVUYGRHJLRWWRE$BLUBOS^ZB>C$=?>$AUBO^ZB>C$=?>$$B
44607,44339,34444,0,1,333656,1,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>CC=?>$$BBLUBOM%}OYHOBE
44607,44621,34444,0,1,333656,1,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>CC=?>$$BBLUBOM%}OYHOBE
44606,34792,34792,0,1,333655,24,YGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^ZB>$$=?>$$B
44605,36259,12476,0,1,333653,63,$=?>$$BUBO^B>C$=N?>$BLUBO%}X^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44605,12476,44605,0,1,333653,63,$=?>$$BUBO^B>C$=N?>$BLUBO%}X^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44603,19410,3747,0,1,333644,35,$=?>$$BUBO^B>CC=N?>$$BLUBO%}}Y^OBD
44602,8625,18101,0,1,333641,58,$=?>$$BUBOHB>C$=N?>$$BLUC
44602,8625,44602,0,1,333641,58,$=?>$$BUBOHB>C$=N?>$$BLUC
44601,37843,37843,0,2,333632,54,HHLUEUWIYJRIXVUUYGRHJLWWR$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44601,37843,44601,0,2,333632,54,HHLUEUWIYJRIXVUUYGRHJLWWR$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44600,44538,39981,0,1,333616,0,$=?>$$BUBO^B>C$=?>$BLUBCO%}}Y^O
44599,12476,44426,0,1,333608,95,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^O$=?>$$BBO^B>C$=N?>$$BLUBO%}Y^OB
44598,42529,44548,0,1,333604,0,EWLHHHRLUEUWJYJRIXUVUYGRMHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM
44597,12476,12476,0,1,333599,64,$Y=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
44596,42847,44430,0,1,333599,187,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BALUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BALUBKOM%}OYHOX
44596,44798,43678,0,1,333599,187,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BALUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBKOM%}OYHOEWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BALUBKOM%}OYHOX
44595,43660,43660,0,1,333597,62,EWLHHHRLUEUWJYJRIXUVUYRHJLRWWRE$BLUBO^B>C$=?>$$BBLVBKOM%}OYHO
44594,34444,34444,0,1,333587,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLWRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44593,8625,8625,0,1,333585,248,$=?>$$BUBOXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
44592,8625,21947,0,1,333583,47,$=?>$$BUBOY^B>C
44591,43673,43673,0,1,333578,55,HHLUEUWIYJRIXVUUYGRHJLWWRE$ALUBO^B>C$=?>$$ABLUBO%}OYHOB
44589,44530,44547,0,1,333551,0,UUYGRHJLRWWRE$BLUBO^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB^>C$=?>$$BLUBO}^BX>C$=?>$$BLUBO}OYHOB=?>$$BLUBO}OYHOB
44588,44227,44581,0,2,333544,0,==?>$$BUBO==?>$$N?>$$BLUBO%}}Y^O
44587,37843,43673,0,1,333543,55,HHLUEUWIYJRIXVUUYGRHJLWVRE$BLUBO^B>C$=?>$$ABLUBO%}OYHOB
44585,44575,12476,0,1,333526,0,$=?>$BUB?O
44585,12476,44585,0,45,333526,0,$=?>$BUB?O
44585,39927,44585,0,2,333526,0,$=?>$BUB?O
44584,44575,12476,0,1,333525,16,^B>C%C
44583,8625,8625,0,1,333507,66,$=?>$$BUBO^B>C$=N?H>$$BLUBO%}}Y^OB
44583,8625,44583,0,15,333507,66,$=?>$$BUBO^B>C$=N?H>$$BLUBO%}}Y^OB
44582,8625,8625,0,1,333506,66,$=O?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
44581,44227,18272,0,2,333498,0,==?>$$BUBO$=?>$$N?>$$BLUBO%}}Y^O
44579,37843,44455,0,1,333474,54,HHLUEUWIYJR^XVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}}YHOB
44578,34444,43295,0,1,333472,62,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=>$$BUBO^ZB>C$=?>$$BLUBKOM%}OYHO
44577,34792,34792,0,1,333469,23,YGRHJLRWWRE$BLUBO^ZB>C$=?>$$UBO^ZB>C$=?>$$BB
44575,12476,42348,0,1,333466,47,$=?>$BUB?O^B>C%C
44574,37843,37843,0,1,333464,54,HHZLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$BLUBO%}OYHOB
44573,38907,5086,0,2,333462,6,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO$OYHOB?>$$BBLUBOM
44571,12476,12476,0,3,333453,64,$=?>$$BUBO^B>C$=N?>$$BLUBO%}^OB
44570,40721,40721,0,1,333453,54,HHLUEUWIYJRIXVUUYGRHJLWWSE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
44570,40721,44570,0,8,333453,54,HHLUEUWIYJRIXVUUYGRHJLWWSE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
44569,12476,12476,0,1,333447,64,$=?>$$BUBO^B>C$=N?>$$BLUBO%K}Y^OB
44568,37843,37843,0,3,333439,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLVBO^B>C$=?>$$BLUBO%}OYHOB
44568,43919,44568,0,1,333439,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLVBO^B>C$=?>$$BLUBO%}OYHOB
44568,44708,44568,0,1,333439,54,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLVBO^B>C$=?>$$BLUBO%}OYHOB
44567,42847,42847,0,1,333438,62,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBKOM%}YHO
44565,44548,44548,0,1,333419,36,^>C$=?>$$BBLUBOM%}BLUBO^>C$=?>$$BBLUBOM
44565,44548,5086,0,1,333419,36,^>C$=?>$$BBLUBOM%}BLUBO^>C$=?>$$BBLUBOM
44564,12476,11955,0,1,333408,39,$=?>$$BUAO$=?>$$B?>$$BLUBO%}Y^OB
44563,12476,21994,0,1,333384,42,$=?>$$CUTBO
44562,44337,21947,0,1,333373,0,$=?>$$BUBO^B>B$=N?>$$BLUA
44561,34444,34444,0,2,333371,62,EWLHHHRLEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBOM%}OYHOB
44560,40721,40721,0,1,333366,54,HHLUEUWIYJRIXVUYGRHJLWWRE$BLUBO^B>C$=?>$$CLUBO%}OYHOB
44559,12476,12476,0,1,333351,64,$=?>$$BIUBO^B>C$=N?>$$BLUBO%}Y^OB
44559,12476,44559,0,3,333351,64,$=?>$$BIUBO^B>C$=N?>$$BLUBO%}Y^OB
44558,12476,23562,0,1,333349,64,$=?>$$BUBO^B>C$TN?>$$BLUB}%}Y^OB
44557,43673,43673,0,1,333348,55,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?$$ABLUBO%}OYHOB
44556,34751,34751,0,1,333347,23,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^Z>C$=?>$$BB
44556,34444,44556,0,1,333347,23,RIXUVUYGRHJLRWWRE$BLUBO^ZB>C$=?>$$BUBO^Z>C$=?>$$BB
44555,43673,43673,0,1,333345,55,HHLUEUWIYJRIXVUUYGRHJLWWRE$BLUBO^B>C$=?>$$ABLUBO%}OYHPB
44553,39239,8625,0,1,333335,66,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
44553,44690,8625,0,1,333335,66,$=?>$$BUBO^B>C$=N?>$$ALUBO%}}Z^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
